name,max_thickness,max_camber,leading_edge_radius,trailing_edge_angle,thickness_to_chord_ratio
goe430,0.13370830728013525,0.04821777508503305,0.01419547498671343,9.466052800359918,0.13370830728013525
goe429,0.11372363889506915,0.0018822873351229778,0.01275361548875319,5.500036103468549,0.11372363889506915
goe435,0.2602966388686594,0.046553782322604986,0.027434175868886763,17.942255545683228,0.2602966388686594
goe433,0.17403656734240952,0.04842865033270989,0.01836225101350163,10.42048227669148,0.17403656734240952
goe434,0.2274550097613534,0.05177925634764019,0.0271388082787377,15.075384245896565,0.2274550097613534
goe436,0.10982889790174963,0.03749185377973281,0.012652455179134823,14.114350267239884,0.10982889790174963
goe437,0.07040038466242417,0.047981911776444064,0.0070931513006814596,0.0010082744858282997,0.07040038466242417
goe439,0.07890113506173185,0.052126955776208427,0.007633808776633764,0.0012440233245054964,0.07890113506173185
goe442,0.07697360227969599,0.04329980536187837,0.008606714752359074,0.00048563633738794306,0.07697360227969599
goe438,0.10986501165473073,0.037683107947439384,0.012716166202700276,14.034439373773653,0.10986501165473073
goe440,0.15239645558419848,0.09686085730894202,0.0055497531245276505,7.14925842438365,0.15239645558419848
goe441,0.15982857566919983,0.077207262363543,0.01723716997868626,10.28827620880685,0.15982857566919983
goe443,0.05,0.0,0.005626207860263829,7.438593294305403,0.05
goe444,0.056,0.0,0.005630592179872661,10.288762225035661,0.056
goe445,0.06393895572716736,0.0,0.006034848186750269,10.290036280125975,0.06393895572716736
goe447,0.12661899014815933,0.08003930620561697,0.014198562318016016,18.283736624233917,0.12661899014815933
goe446,0.12867119377578662,0.06321946488905744,0.01424375902368624,16.731348592186666,0.12867119377578662
goe448,0.1287486741866336,0.10504387148176435,0.012675370799096359,16.56253296278764,0.1287486741866336
goe449,0.16948292398511747,0.053839744361331654,0.016087345009457608,21.49446416532416,0.16948292398511747
goe456,0.07195805135027523,0.051931156876482885,0.0066153065771496255,0.001476295488607021,0.07195805135027523
goe451,0.04396688057805191,0.05560865127232574,0.00590715739643869,-6.6675809096353325,0.04396688057805191
goe457,0.07829016248781105,0.0421653407276215,0.00907328127417489,0.0006622473345282529,0.07829016248781105
goe450,0.08893988660758637,0.051799599375241145,0.009894685273835281,12.244472033591729,0.08893988660758637
goe458,0.07195841321403094,0.051931452642276346,0.006536033167395625,0.001476295488607021,0.07195841321403094
goe464,0.07664382765851667,0.09907839200732155,0.010210062002061102,0.0027775168291571473,0.07664382765851667
goe462,0.10964297258747305,0.13363391185112033,0.009371829820847697,-3.2861882562860396,0.10964297258747305
goe460,0.20487810102943307,0.0,0.01881588314316512,25.908238138341183,0.20487810102943307
goe459,0.12696901122828877,0.0,0.01256654273399744,20.40552532522594,0.12696901122828877
goe477,0.100393435680171,0.04877586766786375,0.006488650544220688,0.00030108579578901333,0.100393435680171
goe474,0.06946685028058361,0.029047996390359668,0.007961567191539473,11.336840009130068,0.06946685028058361
goe476,0.14452645374101658,0.052096194997894155,0.017293909003344207,20.49181720158162,0.14452645374101658
goe478,0.13336319482044365,0.04295779210109699,0.016957075640491596,17.68287051149871,0.13336319482044365
goe480,0.11729875703024137,0.05486568277237009,0.009097962813335012,0.00031991724669825034,0.11729875703024137
goe481,0.13547686052303862,0.08803563546444577,0.020195991158357164,0.0020428634287166965,0.13547686052303862
goe479,0.11585655834447754,0.03998499677410229,0.013253349839129815,14.630151294341402,0.11585655834447754
goe483,0.05446434078279838,0.058191111009557116,0.006360061013088309,0.0018088300999356628,0.05446434078279838
goe484,0.06243760255699816,0.04947758898627197,0.008915657309103016,0.0021093619977753863,0.06243760255699816
goe481a,0.1532204853674256,0.05494784093451291,0.019370963145685136,30.537731836058978,0.1532204853674256
